Price,Open,High,Low,Close,Volume
Ticker,AAPL,AAPL,AAPL,AAPL,AAPL
Datetime,,,,,
2025-02-11 19:30:00+00:00,233.3621063232422,233.9250030517578,232.89999389648438,233.1107940673828,3713179
2025-02-11 20:30:00+00:00,233.11000061035156,233.3000030517578,232.1699981689453,232.77000427246094,4614482
2025-02-12 14:30:00+00:00,231.27499389648438,234.0500030517578,230.67999267578125,233.60499572753906,11363398
2025-02-12 15:30:00+00:00,233.58120727539062,235.13999938964844,233.5800018310547,235.07000732421875,5460408
2025-02-12 16:30:00+00:00,235.07000732421875,235.66000366210938,234.72999572753906,235.2899932861328,3522413
2025-02-12 17:30:00+00:00,235.27330017089844,235.88999938964844,234.86000061035156,235.47999572753906,2818998
2025-02-12 18:30:00+00:00,235.47320556640625,236.4199981689453,235.32000732421875,236.2100067138672,3035921
2025-02-12 19:30:00+00:00,236.2100067138672,236.66000366210938,236.07000732421875,236.46499633789062,3343068
2025-02-12 20:30:00+00:00,236.4600067138672,236.9600067138672,235.91000366210938,236.88999938964844,4493778
2025-02-13 14:30:00+00:00,236.97500610351562,239.0,235.57000732421875,237.8800048828125,9839880
2025-02-13 15:30:00+00:00,237.89599609375,241.42999267578125,237.72999572753906,240.47999572753906,8943032
2025-02-13 16:30:00+00:00,240.49029541015625,240.83999633789062,239.82000732421875,240.34500122070312,3794251
2025-02-13 17:30:00+00:00,240.3498992919922,241.35000610351562,240.19000244140625,241.02999877929688,3188980
2025-02-13 18:30:00+00:00,241.0399932861328,242.07000732421875,240.52999877929688,241.7698974609375,3761997
2025-02-13 19:30:00+00:00,241.75010681152344,242.33990478515625,241.25999450683594,241.5449981689453,3704786
2025-02-13 20:30:00+00:00,241.5449981689453,241.7689971923828,241.00999450683594,241.52000427246094,4257382
2025-02-14 14:30:00+00:00,241.07000732421875,245.0500030517578,241.0,244.3800048828125,11286651
2025-02-14 15:30:00+00:00,244.3800048828125,244.3800048828125,243.16000366210938,243.94500732421875,4923421
2025-02-14 16:30:00+00:00,243.94000244140625,244.52999877929688,243.69000244140625,243.81520080566406,4178251
2025-02-14 17:30:00+00:00,243.8249969482422,244.30999755859375,243.33999633789062,243.99989318847656,2425988
2025-02-14 18:30:00+00:00,243.97999572753906,244.5399932861328,243.94000244140625,244.14999389648438,1978801
2025-02-14 19:30:00+00:00,244.139892578125,244.3699951171875,243.91009521484375,244.10000610351562,2427820
2025-02-14 20:30:00+00:00,244.0800018310547,245.41000366210938,243.91000366210938,244.57000732421875,4882408
2025-02-18 14:30:00+00:00,243.91000366210938,245.17999267578125,242.860107421875,244.0904998779297,10825110
2025-02-18 15:30:00+00:00,244.0800018310547,244.9698944091797,243.94000244140625,244.72999572753906,3159856
2025-02-18 16:30:00+00:00,244.72000122070312,245.0500030517578,244.17999267578125,244.42999267578125,3072601
2025-02-18 17:30:00+00:00,244.4499969482422,244.5,243.25,243.43499755859375,2653024
2025-02-18 18:30:00+00:00,243.42999267578125,243.48330688476562,241.83999633789062,243.05499267578125,3303217
2025-02-18 19:30:00+00:00,243.05499267578125,243.8350067138672,242.97999572753906,243.52000427246094,2923310
2025-02-18 20:30:00+00:00,243.52999877929688,244.60000610351562,243.14999389648438,244.47000122070312,4972578
2025-02-19 14:30:00+00:00,244.61000061035156,246.00999450683594,243.7899932861328,243.9398956298828,7953912
2025-02-19 15:30:00+00:00,243.92999267578125,244.49000549316406,243.160400390625,244.3957061767578,3875842
2025-02-19 16:30:00+00:00,244.38999938964844,245.65139770507812,244.02999877929688,245.14999389648438,3328518
2025-02-19 17:30:00+00:00,245.13999938964844,245.27999877929688,244.22999572753906,244.7100067138672,1965036
2025-02-19 18:30:00+00:00,244.71499633789062,245.1898956298828,244.22000122070312,244.9001007080078,2025071
2025-02-19 19:30:00+00:00,244.89999389648438,245.1699981689453,244.45010375976562,244.8800048828125,2676277
2025-02-19 20:30:00+00:00,244.8800048828125,245.089599609375,244.53500366210938,244.8800048828125,2963614
2025-02-20 14:30:00+00:00,244.97000122070312,246.77999877929688,244.2899932861328,244.7449951171875,7059474
2025-02-20 15:30:00+00:00,244.74000549316406,246.6999969482422,244.58999633789062,246.13059997558594,4286584
2025-02-20 16:30:00+00:00,246.125,246.4600067138672,245.02999877929688,246.3800048828125,4072175
2025-02-20 17:30:00+00:00,246.3699951171875,246.41000366210938,245.16000366210938,245.44500732421875,2248069
2025-02-20 18:30:00+00:00,245.44000244140625,245.5800018310547,245.02000427246094,245.2550048828125,1791583
2025-02-20 19:30:00+00:00,245.25,245.75,244.85000610351562,245.6199951171875,2339026
2025-02-20 20:30:00+00:00,245.61000061035156,246.0,245.36000061035156,245.86000061035156,3152476
2025-02-21 14:30:00+00:00,245.96499633789062,246.94000244140625,245.22000122070312,245.7899932861328,8207297
2025-02-21 15:30:00+00:00,245.77499389648438,247.4499969482422,245.22000122070312,247.1300048828125,5440754
2025-02-21 16:30:00+00:00,247.14500427246094,247.64999389648438,246.64999389648438,247.3699951171875,4700950
2025-02-21 17:30:00+00:00,247.3800048828125,248.69000244140625,247.10000610351562,247.44119262695312,6864397
2025-02-21 18:30:00+00:00,247.44509887695312,248.0767059326172,246.42999267578125,246.49000549316406,4986285
2025-02-21 19:30:00+00:00,246.5050048828125,246.82000732421875,245.39010620117188,245.8000030517578,7827784
2025-02-21 20:30:00+00:00,245.81500244140625,246.08999633789062,245.3300018310547,245.58999633789062,5597978
2025-02-24 14:30:00+00:00,244.80799865722656,248.86000061035156,244.58999633789062,247.85000610351562,13193734
2025-02-24 15:30:00+00:00,247.85000610351562,247.9541015625,246.00999450683594,247.11019897460938,6815696
2025-02-24 16:30:00+00:00,247.1199951171875,248.32000732421875,247.1199951171875,247.7949981689453,3637316
2025-02-24 17:30:00+00:00,247.82000732421875,248.13999938964844,247.22000122070312,248.0500030517578,2550281
2025-02-24 18:30:00+00:00,248.0500030517578,248.8000030517578,247.6699981689453,248.66000366210938,4364229
2025-02-24 19:30:00+00:00,248.66000366210938,248.75,247.42999267578125,247.61000061035156,3655325
2025-02-24 20:30:00+00:00,247.59500122070312,247.7899932861328,246.82000732421875,247.22999572753906,4975763
2025-02-25 14:30:00+00:00,248.0,249.52000427246094,244.91000366210938,245.11000061035156,12543414
2025-02-25 15:30:00+00:00,245.1300048828125,246.8699951171875,244.91000366210938,246.52499389648438,4912736
2025-02-25 16:30:00+00:00,246.53500366210938,249.97999572753906,246.4300994873047,249.5800018310547,6711698
2025-02-25 17:30:00+00:00,249.5800018310547,249.6199951171875,247.72999572753906,247.97999572753906,3191684
2025-02-25 18:30:00+00:00,247.97000122070312,248.6199951171875,247.16000366210938,247.66810607910156,3236285
2025-02-25 19:30:00+00:00,247.63999938964844,248.58999633789062,247.5500030517578,247.72000122070312,3408426
2025-02-25 20:30:00+00:00,247.72500610351562,247.77000427246094,246.0449981689453,247.0500030517578,4291190
2025-02-26 14:30:00+00:00,244.3300018310547,244.97999572753906,241.4199981689453,243.47999572753906,11922325
2025-02-26 15:30:00+00:00,243.4949951171875,243.72000122070312,241.5800018310547,241.80999755859375,4844532
2025-02-26 16:30:00+00:00,241.8000030517578,243.88999938964844,241.75,243.1300048828125,3260739
2025-02-26 17:30:00+00:00,243.13999938964844,243.2899932861328,240.24000549316406,240.34030151367188,4011307
2025-02-26 18:30:00+00:00,240.33999633789062,240.38999938964844,239.1300048828125,239.82000732421875,4096351
2025-02-26 19:30:00+00:00,239.80999755859375,240.4499969482422,239.52999877929688,239.9499969482422,3160834
2025-02-26 20:30:00+00:00,239.9600067138672,240.7100067138672,239.68499755859375,240.30999755859375,4066395
2025-02-27 14:30:00+00:00,239.41000366210938,242.27999877929688,238.47000122070312,241.375,11860928
2025-02-27 15:30:00+00:00,241.36000061035156,242.4600067138672,240.63999938964844,241.52000427246094,3314596
2025-02-27 16:30:00+00:00,241.52000427246094,241.78480529785156,239.5850067138672,241.05799865722656,2483584
2025-02-27 17:30:00+00:00,241.12969970703125,242.17999267578125,240.36000061035156,241.89999389648438,2123940
2025-02-27 18:30:00+00:00,241.92999267578125,242.0500030517578,240.52000427246094,240.6300048828125,2376630
2025-02-27 19:30:00+00:00,240.64500427246094,240.66000366210938,238.77029418945312,238.9199981689453,4411625
2025-02-27 20:30:00+00:00,238.9550018310547,239.3695068359375,237.10000610351562,237.3800048828125,5981830
2025-02-28 14:30:00+00:00,236.9499969482422,237.7816925048828,234.50999450683594,237.59500122070312,9707088
2025-02-28 15:30:00+00:00,237.5800018310547,237.8300018310547,236.49000549316406,236.9199981689453,3856963
2025-02-28 16:30:00+00:00,236.8699951171875,237.75,236.5500030517578,237.60499572753906,2652791
2025-02-28 17:30:00+00:00,237.69000244140625,237.89999389648438,236.22999572753906,237.41000366210938,3253563
2025-02-28 18:30:00+00:00,237.40499877929688,238.3083038330078,237.00999450683594,237.9199981689453,3040911
2025-02-28 19:30:00+00:00,237.8800048828125,239.77999877929688,237.7003936767578,239.7100067138672,4607390
2025-02-28 20:30:00+00:00,239.69000244140625,242.08999633789062,238.80999755859375,241.83999633789062,7654890
2025-03-03 14:30:00+00:00,241.7220001220703,244.02720642089844,239.8249969482422,241.48500061035156,10137001
2025-03-03 15:30:00+00:00,241.5,242.6300048828125,241.12669372558594,241.19000244140625,3962348
2025-03-03 16:30:00+00:00,241.22999572753906,242.5500030517578,240.6649932861328,242.5399932861328,2726862
2025-03-03 17:30:00+00:00,242.5399932861328,242.98680114746094,240.74000549316406,240.96499633789062,2892774
2025-03-03 18:30:00+00:00,241.02000427246094,241.8699951171875,240.44000244140625,241.15179443359375,3716220
2025-03-03 19:30:00+00:00,241.16000366210938,242.0,236.64999389648438,236.8892059326172,5255129
2025-03-03 20:30:00+00:00,236.8800048828125,238.55999755859375,236.11199951171875,238.13999938964844,6362960
2025-03-04 14:30:00+00:00,237.7050018310547,239.38999938964844,236.35000610351562,238.39999389648438,12574876
2025-03-04 15:30:00+00:00,238.39999389648438,239.80999755859375,237.64999389648438,238.6300048828125,6419558
2025-03-04 16:30:00+00:00,238.58999633789062,240.07000732421875,238.12890625,238.1649932861328,4617834
2025-03-04 17:30:00+00:00,238.11000061035156,238.17990112304688,236.16000366210938,236.75,4297681
2025-03-04 18:30:00+00:00,236.75,238.55999755859375,236.42999267578125,238.2888946533203,3524557
2025-03-04 19:30:00+00:00,238.2899932861328,239.24989318847656,237.9822998046875,238.69000244140625,4105168
2025-03-04 20:30:00+00:00,238.67999267578125,238.75,234.6999969482422,236.07000732421875,6470426
2025-03-05 14:30:00+00:00,235.4949951171875,235.9499969482422,230.5500030517578,230.9199981689453,11396281
2025-03-05 15:30:00+00:00,230.94000244140625,233.1999969482422,230.13999938964844,230.6490020751953,4757085
2025-03-05 16:30:00+00:00,230.6199951171875,234.64999389648438,229.22999572753906,234.53990173339844,5831367
2025-03-05 17:30:00+00:00,234.5399932861328,235.5399932861328,234.0,234.67999267578125,3887648
2025-03-05 18:30:00+00:00,234.66529846191406,236.5500030517578,234.10000610351562,235.74749755859375,2837195
2025-03-05 19:30:00+00:00,235.8000030517578,236.47999572753906,235.14999389648438,236.0399932861328,3103634
2025-03-05 20:30:00+00:00,236.00999450683594,236.35000610351562,235.05999755859375,235.77000427246094,3864004
2025-03-06 14:30:00+00:00,234.43499755859375,237.16000366210938,233.5399932861328,236.47000122070312,8965074
2025-03-06 15:30:00+00:00,236.47000122070312,237.86000061035156,236.2449951171875,236.77999877929688,4326344
2025-03-06 16:30:00+00:00,236.74000549316406,237.33999633789062,234.0404052734375,234.4149932861328,4246957
2025-03-06 17:30:00+00:00,234.39999389648438,235.42999267578125,234.05999755859375,234.2949981689453,3660287
2025-03-06 18:30:00+00:00,234.30499267578125,235.1699981689453,233.39999389648438,233.69000244140625,4333970
2025-03-06 19:30:00+00:00,233.65499877929688,236.00999450683594,233.3300018310547,235.17999267578125,4926584
2025-03-06 20:30:00+00:00,235.1699981689453,235.75999450683594,234.4499969482422,235.32000732421875,4800803
2025-03-07 14:30:00+00:00,235.10499572753906,239.42999267578125,235.05999755859375,238.30999755859375,8540305
2025-03-07 15:30:00+00:00,238.31500244140625,240.16000366210938,237.0301055908203,239.02000427246094,6445384
2025-03-07 16:30:00+00:00,239.0399932861328,239.69749450683594,237.86000061035156,239.2899932861328,6229746
2025-03-07 17:30:00+00:00,239.25999450683594,241.3699951171875,238.8000030517578,240.41439819335938,6264766
2025-03-07 18:30:00+00:00,240.4250030517578,240.91000366210938,238.57000732421875,239.64999389648438,4109056
2025-03-07 19:30:00+00:00,239.6649932861328,239.86000061035156,238.0800018310547,238.8114013671875,3265326
2025-03-07 20:30:00+00:00,238.8000030517578,239.77000427246094,237.94000244140625,239.07000732421875,4811911
2025-03-10 13:30:00+00:00,235.47999572753906,236.16000366210938,228.52000427246094,228.5500030517578,15210592
2025-03-10 14:30:00+00:00,228.55499267578125,229.5,225.2899932861328,226.50869750976562,11879291
2025-03-10 15:30:00+00:00,226.52999877929688,227.2899932861328,224.22000122070312,225.47999572753906,6728298
2025-03-10 16:30:00+00:00,225.5399932861328,226.69000244140625,224.3249969482422,225.2100067138672,5441202
2025-03-10 17:30:00+00:00,225.24000549316406,226.97999572753906,224.8699951171875,226.5800018310547,5343177
2025-03-10 18:30:00+00:00,226.58999633789062,227.51499938964844,224.4208984375,226.9761962890625,7127512
2025-03-10 19:30:00+00:00,226.99000549316406,228.64999389648438,226.5,227.54100036621094,8057482
2025-03-11 13:30:00+00:00,223.8000030517578,225.83990478515625,220.00999450683594,222.52000427246094,17705238
2025-03-11 14:30:00+00:00,222.49000549316406,222.9499969482422,220.58999633789062,221.00320434570312,7838273
2025-03-11 15:30:00+00:00,220.97999572753906,221.74000549316406,218.5,218.5500030517578,8314282
2025-03-11 16:30:00+00:00,218.5399932861328,219.8800048828125,217.4499969482422,217.7550048828125,7268661
2025-03-11 17:30:00+00:00,217.72999572753906,220.97999572753906,217.67999267578125,220.5449981689453,6404020
2025-03-11 18:30:00+00:00,220.5500030517578,223.27999877929688,220.09019470214844,221.82020568847656,7110964
2025-03-11 19:30:00+00:00,221.82000732421875,222.0500030517578,220.5800018310547,220.72999572753906,6574063
2025-03-12 13:30:00+00:00,220.17999267578125,221.75,218.8300018310547,218.9499969482422,13585830
2025-03-12 14:30:00+00:00,218.9499969482422,219.39999389648438,214.91000366210938,216.44500732421875,10732384
2025-03-12 15:30:00+00:00,216.47000122070312,218.61000061035156,216.3300018310547,218.3603973388672,5950460
2025-03-12 16:30:00+00:00,218.44500732421875,218.60000610351562,216.8800048828125,218.18980407714844,4501805
2025-03-12 17:30:00+00:00,218.1300048828125,218.22000122070312,215.92999267578125,216.11000061035156,5341362
2025-03-12 18:30:00+00:00,216.1199951171875,217.08990478515625,215.0500030517578,215.639892578125,6048770
2025-03-12 19:30:00+00:00,215.64999389648438,217.27000427246094,215.27999877929688,216.94000244140625,7314758
2025-03-13 13:30:00+00:00,215.94000244140625,216.8394012451172,214.22000122070312,214.27999877929688,11543428
2025-03-13 14:30:00+00:00,214.3000030517578,214.82000732421875,213.6300048828125,214.0402069091797,6000675
2025-03-13 15:30:00+00:00,214.0449981689453,214.35000610351562,211.63999938964844,211.94000244140625,8062598
2025-03-13 16:30:00+00:00,211.93380737304688,212.92999267578125,210.69000244140625,211.15499877929688,5949778
2025-03-13 17:30:00+00:00,211.13999938964844,212.47000122070312,210.50010681152344,212.2899932861328,5034049
2025-03-13 18:30:00+00:00,212.28599548339844,212.4698944091797,210.36000061035156,210.6300048828125,5897570
2025-03-13 19:30:00+00:00,210.6699981689453,210.7100067138672,208.4199981689453,209.7100067138672,9508816
2025-03-14 13:30:00+00:00,211.25,213.42999267578125,209.5800018310547,210.3780975341797,14448242
2025-03-14 14:30:00+00:00,210.3800048828125,212.3800048828125,209.97999572753906,211.92999267578125,7229106
2025-03-14 15:30:00+00:00,211.92999267578125,213.94000244140625,211.91000366210938,212.23069763183594,5804814
2025-03-14 16:30:00+00:00,212.23500061035156,213.5,212.07229614257812,212.31500244140625,3579047
2025-03-14 17:30:00+00:00,212.30259704589844,212.6898956298828,210.75999450683594,211.2449951171875,6007354
2025-03-14 18:30:00+00:00,211.25,213.41099548339844,211.25,212.90530395507812,4621820
2025-03-14 19:30:00+00:00,212.8946075439453,213.89999389648438,212.7100067138672,213.3800048828125,6350358
2025-03-17 13:30:00+00:00,213.36000061035156,214.97000122070312,212.1699981689453,213.22470092773438,9570854
2025-03-17 14:30:00+00:00,213.22500610351562,213.25999450683594,210.46969604492188,210.75469970703125,5939423
2025-03-17 15:30:00+00:00,210.7550048828125,211.8000030517578,209.97999572753906,211.1999969482422,4387530
2025-03-17 16:30:00+00:00,211.2100067138672,212.3699951171875,211.08999633789062,212.33030700683594,3083388
2025-03-17 17:30:00+00:00,212.35499572753906,214.73019409179688,212.27999877929688,214.4550018310547,4126373
2025-03-17 18:30:00+00:00,214.4499969482422,214.7967987060547,214.07000732421875,214.68499755859375,3623892
2025-03-17 19:30:00+00:00,214.67999267578125,215.22000122070312,213.6699981689453,214.19000244140625,6930829
2025-03-18 13:30:00+00:00,214.13999938964844,215.14999389648438,212.9499969482422,214.55140686035156,10203982
2025-03-18 14:30:00+00:00,214.5500030517578,214.88999938964844,212.64999389648438,213.3300018310547,4477342
2025-03-18 15:30:00+00:00,213.25,213.77499389648438,212.7899932861328,213.72000122070312,3176514
2025-03-18 16:30:00+00:00,213.6999969482422,213.7736053466797,211.49000549316406,212.2834014892578,4535545
2025-03-18 17:30:00+00:00,212.3000030517578,212.32000732421875,211.55979919433594,211.9949951171875,3006313
2025-03-18 18:30:00+00:00,212.0,212.65499877929688,211.810302734375,212.34500122070312,3435188
2025-03-18 19:30:00+00:00,212.34500122070312,213.25999450683594,212.30999755859375,212.7899932861328,4396249
2025-03-19 13:30:00+00:00,214.22000122070312,218.75999450683594,213.91009521484375,217.14500427246094,11385869
2025-03-19 14:30:00+00:00,217.2100067138672,217.2198028564453,214.9600067138672,215.66900634765625,5115267
2025-03-19 15:30:00+00:00,215.69000244140625,216.75,215.17999267578125,215.3000030517578,3249560
2025-03-19 16:30:00+00:00,215.2899932861328,215.3300018310547,214.2899932861328,214.3800048828125,2801294
2025-03-19 17:30:00+00:00,214.39199829101562,215.04969787597656,213.75,214.27000427246094,4823378
2025-03-19 18:30:00+00:00,214.27000427246094,217.0590057373047,214.25,215.50990295410156,6058928
2025-03-19 19:30:00+00:00,215.5,215.67999267578125,214.47999572753906,215.3000030517578,5255712
2025-03-20 13:30:00+00:00,213.99000549316406,217.48989868164062,212.89999389648438,216.9904022216797,7527757
2025-03-20 14:30:00+00:00,216.97999572753906,217.2949981689453,215.78759765625,216.0500030517578,4562273
2025-03-20 15:30:00+00:00,215.94000244140625,216.4600067138672,214.02000427246094,214.13999938964844,4420021
2025-03-20 16:30:00+00:00,214.13999938964844,214.50999450683594,213.0,213.22999572753906,5149763
2025-03-20 17:30:00+00:00,213.25999450683594,213.88999938964844,212.72999572753906,212.75999450683594,3180049
2025-03-20 18:30:00+00:00,212.77000427246094,213.39999389648438,212.22000122070312,212.68350219726562,4531064
2025-03-20 19:30:00+00:00,212.69000244140625,214.75999450683594,212.69000244140625,214.14999389648438,5352998
2025-03-21 13:30:00+00:00,211.51499938964844,214.41000366210938,211.47000122070312,213.74000549316406,21249328
2025-03-21 14:30:00+00:00,213.7100067138672,214.83999633789062,213.2606964111328,213.44349670410156,7372592
2025-03-21 15:30:00+00:00,213.44000244140625,215.39999389648438,212.63999938964844,214.65499877929688,3813985
2025-03-21 16:30:00+00:00,214.6699981689453,215.47999572753906,214.48480224609375,214.6199951171875,3366634
2025-03-21 17:30:00+00:00,214.61000061035156,215.03900146484375,214.26010131835938,214.6699981689453,3091390
2025-03-21 18:30:00+00:00,214.6699981689453,215.3699951171875,214.63999938964844,215.30999755859375,4189003
2025-03-21 19:30:00+00:00,215.30999755859375,218.83999633789062,215.00999450683594,218.36000061035156,10148885
2025-03-24 13:30:00+00:00,221.0,221.02099609375,218.5800018310547,219.77000427246094,9344812
2025-03-24 14:30:00+00:00,219.80999755859375,220.69000244140625,219.02920532226562,219.15750122070312,4668518
2025-03-24 15:30:00+00:00,219.15499877929688,220.0500030517578,218.9600067138672,219.0,3264720
2025-03-24 16:30:00+00:00,219.01499938964844,219.5,218.82000732421875,219.2899932861328,3057015
2025-03-24 17:30:00+00:00,219.32000732421875,219.85000610351562,219.08999633789062,219.75999450683594,2530901
2025-03-24 18:30:00+00:00,219.77499389648438,220.47000122070312,219.46580505371094,219.77000427246094,4139018
2025-03-24 19:30:00+00:00,219.7899932861328,221.00999450683594,219.66000366210938,220.42999267578125,6001386
2025-03-25 13:30:00+00:00,220.80999755859375,223.38999938964844,220.0800018310547,223.3699951171875,8242408
2025-03-25 14:30:00+00:00,223.3800048828125,223.89999389648438,222.3000030517578,223.52999877929688,4010970
2025-03-25 15:30:00+00:00,223.5399932861328,223.6999969482422,223.00999450683594,223.11000061035156,2236176
2025-03-25 16:30:00+00:00,223.10000610351562,223.6300048828125,220.72999572753906,222.80999755859375,2317900
2025-03-25 17:30:00+00:00,222.82699584960938,223.94900512695312,222.60000610351562,223.49000549316406,2529710
2025-03-25 18:30:00+00:00,223.5,223.7100067138672,222.78500366210938,223.4199981689453,3423322
2025-03-25 19:30:00+00:00,223.41000366210938,224.10000610351562,223.2899932861328,223.72999572753906,4310099
2025-03-26 13:30:00+00:00,223.50999450683594,225.02000427246094,222.83999633789062,224.07449340820312,8205828
2025-03-26 14:30:00+00:00,224.0850067138672,224.3155975341797,223.11000061035156,223.72000122070312,3253126
2025-03-26 15:30:00+00:00,223.7200927734375,223.89999389648438,222.1199951171875,223.6750030517578,3220107
2025-03-26 16:30:00+00:00,223.6750030517578,223.7899932861328,221.6300048828125,222.0800018310547,2855124
2025-03-26 17:30:00+00:00,222.0800018310547,222.22000122070312,221.4001007080078,221.8350067138672,2219567
2025-03-26 18:30:00+00:00,221.81500244140625,221.88499450683594,220.60000610351562,220.60000610351562,3054676
2025-03-26 19:30:00+00:00,220.61500549316406,221.8800048828125,220.47000122070312,221.39999389648438,4140037
2025-03-27 13:30:00+00:00,221.3300018310547,222.10000610351562,220.5601043701172,221.64999389648438,5508724
2025-03-27 14:30:00+00:00,221.64999389648438,223.24000549316406,221.39999389648438,222.8000946044922,3784484
2025-03-27 15:30:00+00:00,222.8000030517578,223.75999450683594,222.56500244140625,223.19500732421875,2866958
2025-03-27 16:30:00+00:00,223.17999267578125,223.97999572753906,222.72000122070312,223.10499572753906,3509193
2025-03-27 17:30:00+00:00,223.0800018310547,224.55999755859375,223.0500030517578,224.3699951171875,3521517
2025-03-27 18:30:00+00:00,224.35000610351562,224.99000549316406,223.94500732421875,224.7899932861328,3376619
2025-03-27 19:30:00+00:00,224.8000030517578,224.99000549316406,223.6999969482422,223.92999267578125,5491814
2025-03-28 13:30:00+00:00,221.6490020751953,223.8000030517578,219.69500732421875,219.91000366210938,8900229
2025-03-28 14:30:00+00:00,219.88999938964844,220.64999389648438,219.1699981689453,219.97999572753906,4819013
2025-03-28 15:30:00+00:00,219.89109802246094,220.22000122070312,218.35000610351562,218.69000244140625,3075097
2025-03-28 16:30:00+00:00,218.6699981689453,219.1199951171875,218.2100067138672,218.49000549316406,3059478
2025-03-28 17:30:00+00:00,218.5,219.16650390625,218.17999267578125,219.0500030517578,2307054
2025-03-28 18:30:00+00:00,219.0399932861328,219.14999389648438,218.1103973388672,218.50999450683594,3188030
2025-03-28 19:30:00+00:00,218.5,218.75,217.67999267578125,217.8800048828125,5319689
2025-03-31 13:30:00+00:00,217.22000122070312,219.30999755859375,216.24000549316406,218.57000732421875,13611371
2025-03-31 14:30:00+00:00,218.61000061035156,220.0800018310547,218.39999389648438,219.1300048828125,5127759
2025-03-31 15:30:00+00:00,219.10000610351562,220.92999267578125,218.88519287109375,220.9199981689453,3710448
2025-03-31 16:30:00+00:00,220.89999389648438,221.02000427246094,219.38999938964844,219.8699951171875,2845575
2025-03-31 17:30:00+00:00,219.85000610351562,220.8800048828125,219.24169921875,220.7949981689453,2764885
2025-03-31 18:30:00+00:00,220.8000030517578,221.73500061035156,220.38999938964844,221.22500610351562,4172283
2025-03-31 19:30:00+00:00,221.2100067138672,224.97000122070312,220.99009704589844,221.9949951171875,11487559
2025-04-01 13:30:00+00:00,219.80499267578125,223.38999938964844,218.89999389648438,221.5198974609375,9630525
2025-04-01 14:30:00+00:00,221.49000549316406,223.42999267578125,221.36000061035156,222.87989807128906,4197037
2025-04-01 15:30:00+00:00,222.86500549316406,223.13999938964844,222.14999389648438,222.52999877929688,2944555
2025-04-01 16:30:00+00:00,222.55499267578125,223.0800018310547,222.19000244140625,222.3385009765625,2079835
2025-04-01 17:30:00+00:00,222.3000030517578,222.77499389648438,221.4499969482422,221.5,2283252
2025-04-01 18:30:00+00:00,221.49000549316406,222.1199951171875,221.14999389648438,221.72999572753906,2520811
2025-04-01 19:30:00+00:00,221.7100067138672,223.49000549316406,221.57000732421875,223.13999938964844,4133846
2025-04-02 13:30:00+00:00,221.19000244140625,224.10850524902344,221.0500030517578,224.0399932861328,5984058
2025-04-02 14:30:00+00:00,224.02000427246094,224.71539306640625,223.4499969482422,224.47999572753906,3704510
2025-04-02 15:30:00+00:00,224.4499969482422,224.60000610351562,223.11000061035156,224.1300048828125,2694881
2025-04-02 16:30:00+00:00,224.1300048828125,225.19000244140625,223.19000244140625,224.72000122070312,3616264
2025-04-02 17:30:00+00:00,224.72000122070312,224.80999755859375,222.9199981689453,222.92999267578125,2445540
2025-04-02 18:30:00+00:00,222.9199981689453,223.9409942626953,222.8614044189453,223.66009521484375,2653899
2025-04-02 19:30:00+00:00,223.6699981689453,224.4600067138672,223.5,223.7899932861328,4054405
2025-04-03 13:30:00+00:00,205.52000427246094,207.48989868164062,202.52000427246094,205.63499450683594,32868028
2025-04-03 14:30:00+00:00,205.63499450683594,206.36000061035156,203.3699951171875,204.0500030517578,11492280
2025-04-03 15:30:00+00:00,204.0500030517578,207.0399932861328,203.7042999267578,206.05999755859375,8453124
2025-04-03 16:30:00+00:00,206.10000610351562,206.3000030517578,203.84010314941406,204.0050048828125,5727160
2025-04-03 17:30:00+00:00,203.99000549316406,204.6051025390625,202.6999969482422,203.0,6326946
2025-04-03 18:30:00+00:00,202.98280334472656,203.52000427246094,202.13999938964844,202.1999969482422,9806166
2025-04-03 19:30:00+00:00,202.1999969482422,203.86000061035156,201.25,203.47000122070312,11108905
2025-04-04 13:30:00+00:00,193.9250030517578,199.8800048828125,192.8000030517578,195.27999877929688,32115307
2025-04-04 14:30:00+00:00,195.2949981689453,197.0399932861328,191.05999755859375,194.49000549316406,19673653
2025-04-04 15:30:00+00:00,194.46499633789062,196.0,192.25999450683594,192.80999755859375,9394432
2025-04-04 16:30:00+00:00,192.77999877929688,193.9761962890625,190.89999389648438,190.99000549316406,8256831
2025-04-04 17:30:00+00:00,190.97999572753906,192.57000732421875,188.83099365234375,188.8800048828125,12240537
2025-04-04 18:30:00+00:00,188.89999389648438,190.86880493164062,187.34500122070312,190.22999572753906,13768216
2025-04-04 19:30:00+00:00,190.2100067138672,191.72999572753906,188.05999755859375,188.3800048828125,14314697
2025-04-07 13:30:00+00:00,177.24000549316406,194.13999938964844,174.6199951171875,182.39999389648438,60052232
2025-04-07 14:30:00+00:00,182.3800048828125,185.93980407714844,175.6999969482422,176.36000061035156,22301982
2025-04-07 15:30:00+00:00,176.41000366210938,180.16000366210938,175.75,178.13999938964844,12923106
2025-04-07 16:30:00+00:00,178.10000610351562,181.72000122070312,177.10000610351562,181.5399932861328,10820708
2025-04-07 17:30:00+00:00,181.55499267578125,183.88999938964844,179.5,180.3350067138672,12360402
